# time (ps)       depth (nm)       Te (K)      Tl(K)
  0.2500000000E+01     0.1320754717E+02     0.5589087746E+04     0.4036419491E+03
  0.2500000000E+01     0.1383647799E+02     0.5589087569E+04     0.4035841026E+03
  0.2500000000E+01     0.1446540881E+02     0.5589087386E+04     0.4035247394E+03
  0.2500000000E+01     0.1509433962E+02     0.5589087195E+04     0.4034639343E+03
  0.2500000000E+01     0.1572327044E+02     0.5589086997E+04     0.4034017593E+03
  0.2500000000E+01     0.1635220126E+02     0.5589086792E+04     0.4033382838E+03
  0.2500000000E+01     0.1698113208E+02     0.5589086580E+04     0.4032735741E+03
  0.2500000000E+01     0.1761006289E+02     0.5589086362E+04     0.4032076945E+03
  0.2500000000E+01     0.1823899371E+02     0.5589086137E+04     0.4031407065E+03
  0.2500000000E+01     0.1886792453E+02     0.5589085905E+04     0.4030726695E+03
  0.2500000000E+01     0.1949685535E+02     0.5589085667E+04     0.4030036407E+03
  0.2500000000E+01     0.2012578616E+02     0.5589085423E+04     0.4029336754E+03
  0.2500000000E+01     0.2075471698E+02     0.5589085172E+04     0.4028628266E+03
  0.2500000000E+01     0.2138364780E+02     0.5589084916E+04     0.4027911457E+03
  0.2500000000E+01     0.2201257862E+02     0.5589084653E+04     0.4027186823E+03
  0.2500000000E+01     0.2264150943E+02     0.5589084386E+04     0.4026454842E+03
  0.2500000000E+01     0.2327044025E+02     0.5589084112E+04     0.4025715976E+03
  0.2500000000E+01     0.2389937107E+02     0.5589083833E+04     0.4024970672E+03
  0.2500000000E+01     0.2452830189E+02     0.5589083549E+04     0.4024219361E+03
  0.2500000000E+01     0.2515723270E+02     0.5589083260E+04     0.4023462462E+03
  0.2500000000E+01     0.2578616352E+02     0.5589082965E+04     0.4022700378E+03
  0.2500000000E+01     0.2641509434E+02     0.5589082666E+04     0.4021933502E+03
  0.2500000000E+01     0.2704402516E+02     0.5589082362E+04     0.4021162211E+03
  0.2500000000E+01     0.2767295597E+02     0.5589082054E+04     0.4020386873E+03
  0.2500000000E+01     0.2830188679E+02     0.5589081741E+04     0.4019607845E+03
  0.2500000000E+01     0.2893081761E+02     0.5589081424E+04     0.4018825470E+03
  0.2500000000E+01     0.2955974843E+02     0.5589081102E+04     0.4018040085E+03
  0.2500000000E+01     0.3018867925E+02     0.5589080777E+04     0.4017252014E+03
  0.2500000000E+01     0.3081761006E+02     0.5589080448E+04     0.4016461572E+03
  0.2500000000E+01     0.3144654088E+02     0.5589080115E+04     0.4015669067E+03
  0.2500000000E+01     0.3207547170E+02     0.5589079779E+04     0.4014874795E+03
  0.2500000000E+01     0.3270440252E+02     0.5589079439E+04     0.4014079046E+03
  0.2500000000E+01     0.3333333333E+02     0.5589079096E+04     0.4013282103E+03
  0.2500000000E+01     0.3396226415E+02     0.5589078750E+04     0.4012484238E+03
  0.2500000000E+01     0.3459119497E+02     0.5589078402E+04     0.4011685719E+03
  0.2500000000E+01     0.3522012579E+02     0.5589078050E+04     0.4010886805E+03
  0.2500000000E+01     0.3584905660E+02     0.5589077696E+04     0.4010087750E+03
  0.2500000000E+01     0.3647798742E+02     0.5589077339E+04     0.4009288799E+03
  0.2500000000E+01     0.3710691824E+02     0.5589076980E+04     0.4008490194E+03
  0.2500000000E+01     0.3773584906E+02     0.5589076618E+04     0.4007692170E+03
  0.2500000000E+01     0.3836477987E+02     0.5589076255E+04     0.4006894955E+03
  0.2500000000E+01     0.3899371069E+02     0.5589075890E+04     0.4006098773E+03
  0.2500000000E+01     0.3962264151E+02     0.5589075523E+04     0.4005303843E+03
  0.2500000000E+01     0.4025157233E+02     0.5589075154E+04     0.4004510379E+03
  0.2500000000E+01     0.4088050314E+02     0.5589074784E+04     0.4003718588E+03
  0.2500000000E+01     0.4150943396E+02     0.5589074413E+04     0.4002928677E+03
  0.2500000000E+01     0.4213836478E+02     0.5589074040E+04     0.4002140846E+03
  0.2500000000E+01     0.4276729560E+02     0.5589073667E+04     0.4001355289E+03
  0.2500000000E+01     0.4339622642E+02     0.5589073292E+04     0.4000572200E+03
  0.2500000000E+01     0.4402515723E+02     0.5589072917E+04     0.3999791766E+03
  0.2500000000E+01     0.4465408805E+02     0.5589072541E+04     0.3999014174E+03
  0.2500000000E+01     0.4528301887E+02     0.5589072165E+04     0.3998239603E+03
  0.2500000000E+01     0.4591194969E+02     0.5589071789E+04     0.3997468233E+03
  0.2500000000E+01     0.4654088050E+02     0.5589071412E+04     0.3996700238E+03
  0.2500000000E+01     0.4716981132E+02     0.5589071036E+04     0.3995935790E+03
  0.2500000000E+01     0.4779874214E+02     0.5589070659E+04     0.3995175058E+03
  0.2500000000E+01     0.4842767296E+02     0.5589070283E+04     0.3994418209E+03
  0.2500000000E+01     0.4905660377E+02     0.5589069907E+04     0.3993665407E+03
  0.2500000000E+01     0.4968553459E+02     0.5589069532E+04     0.3992916813E+03
  0.2500000000E+01     0.5031446541E+02     0.5589069157E+04     0.3992172587E+03
  0.2500000000E+01     0.5094339623E+02     0.5589068784E+04     0.3991432884E+03
  0.2500000000E+01     0.5157232704E+02     0.5589068411E+04     0.3990697861E+03
  0.2500000000E+01     0.5220125786E+02     0.5589068039E+04     0.3989967669E+03
  0.2500000000E+01     0.5283018868E+02     0.5589067669E+04     0.3989242460E+03
  0.2500000000E+01     0.5345911950E+02     0.5589067300E+04     0.3988522382E+03
  0.2500000000E+01     0.5408805031E+02     0.5589066932E+04     0.3987807584E+03
  0.2500000000E+01     0.5471698113E+02     0.5589066566E+04     0.3987098210E+03
  0.2500000000E+01     0.5534591195E+02     0.5589066202E+04     0.3986394404E+03
  0.2500000000E+01     0.5597484277E+02     0.5589065839E+04     0.3985696311E+03
  0.2500000000E+01     0.5660377358E+02     0.5589065479E+04     0.3985004070E+03
  0.2500000000E+01     0.5723270440E+02     0.5589065121E+04     0.3984317822E+03
  0.2500000000E+01     0.5786163522E+02     0.5589064765E+04     0.3983637706E+03
  0.2500000000E+01     0.5849056604E+02     0.5589064411E+04     0.3982963859E+03
  0.2500000000E+01     0.5911949686E+02     0.5589064060E+04     0.3982296418E+03
  0.2500000000E+01     0.5974842767E+02     0.5589063711E+04     0.3981635518E+03
  0.2500000000E+01     0.6037735849E+02     0.5589063366E+04     0.3980981295E+03
  0.2500000000E+01     0.6100628931E+02     0.5589063023E+04     0.3980333880E+03
  0.2500000000E+01     0.6163522013E+02     0.5589062683E+04     0.3979693407E+03
  0.2500000000E+01     0.6226415094E+02     0.5589062346E+04     0.3979060009E+03
  0.2500000000E+01     0.6289308176E+02     0.5589062012E+04     0.3978433815E+03
  0.2500000000E+01     0.6352201258E+02     0.5589061682E+04     0.3977814956E+03
  0.2500000000E+01     0.6415094340E+02     0.5589061355E+04     0.3977203562E+03
  0.2500000000E+01     0.6477987421E+02     0.5589061032E+04     0.3976599762E+03
  0.2500000000E+01     0.6540880503E+02     0.5589060712E+04     0.3976003684E+03
  0.2500000000E+01     0.6603773585E+02     0.5589060396E+04     0.3975415454E+03
  0.2500000000E+01     0.6666666667E+02     0.5589060084E+04     0.3974835201E+03
  0.2500000000E+01     0.6729559748E+02     0.5589059776E+04     0.3974263051E+03
  0.2500000000E+01     0.6792452830E+02     0.5589059472E+04     0.3973699129E+03
  0.2500000000E+01     0.6855345912E+02     0.5589059172E+04     0.3973143560E+03
  0.2500000000E+01     0.6918238994E+02     0.5589058876E+04     0.3972596470E+03
  0.2500000000E+01     0.6981132075E+02     0.5589058585E+04     0.3972057981E+03
  0.2500000000E+01     0.7044025157E+02     0.5589058298E+04     0.3971528218E+03
  0.2500000000E+01     0.7106918239E+02     0.5589058016E+04     0.3971007303E+03
  0.2500000000E+01     0.7169811321E+02     0.5589057738E+04     0.3970495359E+03
  0.2500000000E+01     0.7232704403E+02     0.5589057465E+04     0.3969992506E+03
  0.2500000000E+01     0.7295597484E+02     0.5589057197E+04     0.3969498866E+03
  0.2500000000E+01     0.7358490566E+02     0.5589056934E+04     0.3969014559E+03
  0.2500000000E+01     0.7421383648E+02     0.5589056676E+04     0.3968539704E+03
  0.2500000000E+01     0.7484276730E+02     0.5589056423E+04     0.3968074420E+03
  0.2500000000E+01     0.7547169811E+02     0.5589056175E+04     0.3967618826E+03
  0.2500000000E+01     0.7610062893E+02     0.5589055933E+04     0.3967173037E+03
  0.2500000000E+01     0.7672955975E+02     0.5589055695E+04     0.3966737171E+03
  0.2500000000E+01     0.7735849057E+02     0.5589055464E+04     0.3966311342E+03
  0.2500000000E+01     0.7798742138E+02     0.5589055237E+04     0.3965895665E+03
  0.2500000000E+01     0.7861635220E+02     0.5589055016E+04     0.3965490253E+03
  0.2500000000E+01     0.7924528302E+02     0.5589054801E+04     0.3965095217E+03
  0.2500000000E+01     0.7987421384E+02     0.5589054592E+04     0.3964710669E+03
  0.2500000000E+01     0.8050314465E+02     0.5589054388E+04     0.3964336717E+03
  0.2500000000E+01     0.8113207547E+02     0.5589054190E+04     0.3963973470E+03
  0.2500000000E+01     0.8176100629E+02     0.5589053998E+04     0.3963621034E+03
  0.2500000000E+01     0.8238993711E+02     0.5589053813E+04     0.3963279515E+03
  0.2500000000E+01     0.8301886792E+02     0.5589053633E+04     0.3962949014E+03
  0.2500000000E+01     0.8364779874E+02     0.5589053459E+04     0.3962629634E+03
  0.2500000000E+01     0.8427672956E+02     0.5589053291E+04     0.3962321474E+03
  0.2500000000E+01     0.8490566038E+02     0.5589053130E+04     0.3962024632E+03
  0.2500000000E+01     0.8553459119E+02     0.5589052974E+04     0.3961739203E+03
  0.2500000000E+01     0.8616352201E+02     0.5589052825E+04     0.3961465280E+03
  0.2500000000E+01     0.8679245283E+02     0.5589052683E+04     0.3961202954E+03
  0.2500000000E+01     0.8742138365E+02     0.5589052547E+04     0.3960952313E+03
  0.2500000000E+01     0.8805031447E+02     0.5589052417E+04     0.3960713443E+03
  0.2500000000E+01     0.8867924528E+02     0.5589052294E+04     0.3960486427E+03
  0.2500000000E+01     0.8930817610E+02     0.5589052177E+04     0.3960271346E+03
  0.2500000000E+01     0.8993710692E+02     0.5589052067E+04     0.3960068276E+03
  0.2500000000E+01     0.9056603774E+02     0.5589051963E+04     0.3959877291E+03
  0.2500000000E+01     0.9119496855E+02     0.5589051866E+04     0.3959698463E+03
  0.2500000000E+01     0.9182389937E+02     0.5589051776E+04     0.3959531860E+03
  0.2500000000E+01     0.9245283019E+02     0.5589051693E+04     0.3959377546E+03
  0.2500000000E+01     0.9308176101E+02     0.5589051616E+04     0.3959235581E+03
  0.2500000000E+01     0.9371069182E+02     0.5589051546E+04     0.3959106023E+03
  0.2500000000E+01     0.9433962264E+02     0.5589051482E+04     0.3958988926E+03
  0.2500000000E+01     0.9496855346E+02     0.5589051426E+04     0.3958884339E+03
  0.2500000000E+01     0.9559748428E+02     0.5589051376E+04     0.3958792308E+03
  0.2500000000E+01     0.9622641509E+02     0.5589051333E+04     0.3958712875E+03
  0.2500000000E+01     0.9685534591E+02     0.5589051297E+04     0.3958646078E+03
  0.2500000000E+01     0.9748427673E+02     0.5589051268E+04     0.3958591950E+03
  0.2500000000E+01     0.9811320755E+02     0.5589051246E+04     0.3958550522E+03
  0.2500000000E+01     0.9874213836E+02     0.5589051230E+04     0.3958521819E+03
  0.2500000000E+01     0.9937106918E+02     0.5589051222E+04     0.3958505862E+03
  0.2500000000E+01     0.1000000000E+03     0.5589051220E+04     0.3958502668E+03

  0.2600000000E+01     0.0000000000E+00     0.5561643979E+04     0.4086730763E+03
  0.2600000000E+01     0.6289308176E+00     0.5561643977E+04     0.4086719724E+03
  0.2600000000E+01     0.1257861635E+01     0.5561643966E+04     0.4086666682E+03
  0.2600000000E+01     0.1886792453E+01     0.5561643946E+04     0.4086573666E+03
  0.2600000000E+01     0.2515723270E+01     0.5561643917E+04     0.4086442593E+03
  0.2600000000E+01     0.3144654088E+01     0.5561643879E+04     0.4086275279E+03
  0.2600000000E+01     0.3773584906E+01     0.5561643832E+04     0.4086073441E+03
  0.2600000000E+01     0.4402515723E+01     0.5561643777E+04     0.4085838709E+03
  0.2600000000E+01     0.5031446541E+01     0.5561643713E+04     0.4085572630E+03
  0.2600000000E+01     0.5660377358E+01     0.5561643640E+04     0.4085276671E+03
  0.2600000000E+01     0.6289308176E+01     0.5561643558E+04     0.4084952231E+03
  0.2600000000E+01     0.6918238994E+01     0.5561643468E+04     0.4084600640E+03
  0.2600000000E+01     0.7547169811E+01     0.5561643369E+04     0.4084223165E+03
  0.2600000000E+01     0.8176100629E+01     0.5561643262E+04     0.4083821015E+03
  0.2600000000E+01     0.8805031447E+01     0.5561643147E+04     0.4083395342E+03
  0.2600000000E+01     0.9433962264E+01     0.5561643023E+04     0.4082947247E+03
  0.2600000000E+01     0.1006289308E+02     0.5561642892E+04     0.4082477784E+03
  0.2600000000E+01     0.1069182390E+02     0.5561642752E+04     0.4081987957E+03
  0.2600000000E+01     0.1132075472E+02     0.5561642604E+04     0.4081478731E+03
  0.2600000000E+01     0.1194968553E+02     0.5561642448E+04     0.4080951027E+03
  0.2600000000E+01     0.1257861635E+02     0.5561642284E+04     0.4080405729E+03
  0.2600000000E+01     0.1320754717E+02     0.5561642113E+04     0.4079843684E+03
  0.2600000000E+01     0.1383647799E+02     0.5561641934E+04     0.4079265703E+03
  0.2600000000E+01     0.1446540881E+02     0.5561641748E+04     0.4078672568E+03
  0.2600000000E+01     0.1509433962E+02     0.5561641554E+04     0.4078065026E+03
  0.2600000000E+01     0.1572327044E+02     0.5561641353E+04     0.4077443797E+03
  0.2600000000E+01     0.1635220126E+02     0.5561641145E+04     0.4076809572E+03
  0.2600000000E+01     0.1698113208E+02     0.5561640930E+04     0.4076163017E+03
  0.2600000000E+01     0.1761006289E+02     0.5561640709E+04     0.4075504772E+03
  0.2600000000E+01     0.1823899371E+02     0.5561640480E+04     0.4074835453E+03
  0.2600000000E+01     0.1886792453E+02     0.5561640245E+04     0.4074155652E+03
  0.2600000000E+01     0.1949685535E+02     0.5561640003E+04     0.4073465942E+03
  0.2600000000E+01     0.2012578616E+02     0.5561639755E+04     0.4072766874E+03
  0.2600000000E+01     0.2075471698E+02     0.5561639501E+04     0.4072058979E+03
  0.2600000000E+01     0.2138364780E+02     0.5561639241E+04     0.4071342770E+03
  0.2600000000E+01     0.2201257862E+02     0.5561638975E+04     0.4070618742E+03
  0.2600000000E+01     0.2264150943E+02     0.5561638703E+04     0.4069887373E+03
  0.2600000000E+01     0.2327044025E+02     0.5561638425E+04     0.4069149125E+03
  0.2600000000E+01     0.2389937107E+02     0.5561638142E+04     0.4068404445E+03
  0.2600000000E+01     0.2452830189E+02     0.5561637854E+04     0.4067653762E+03
  0.2600000000E+01     0.2515723270E+02     0.5561637560E+04     0.4066897496E+03
  0.2600000000E+01     0.2578616352E+02     0.5561637261E+04     0.4066136050E+03
  0.2600000000E+01     0.2641509434E+02     0.5561636958E+04     0.4065369814E+03
  0.2600000000E+01     0.2704402516E+02     0.5561636649E+04     0.4064599169E+03
  0.2600000000E+01     0.2767295597E+02     0.5561636336E+04     0.4063824479E+03
  0.2600000000E+01     0.2830188679E+02     0.5561636019E+04     0.4063046102E+03
  0.2600000000E+01     0.2893081761E+02     0.5561635697E+04     0.4062264382E+03
  0.2600000000E+01     0.2955974843E+02     0.5561635371E+04     0.4061479654E+03
  0.2600000000E+01     0.3018867925E+02     0.5561635041E+04     0.4060692242E+03
  0.2600000000E+01     0.3081761006E+02     0.5561634707E+04     0.4059902461E+03
  0.2600000000E+01     0.3144654088E+02     0.5561634369E+04     0.4059110618E+03
  0.2600000000E+01     0.3207547170E+02     0.5561634027E+04     0.4058317010E+03
  0.2600000000E+01     0.3270440252E+02     0.5561633683E+04     0.4057521927E+03
  0.2600000000E+01     0.3333333333E+02     0.5561633335E+04     0.4056725650E+03
  0.2600000000E+01     0.3396226415E+02     0.5561632984E+04     0.4055928452E+03
  0.2600000000E+01     0.3459119497E+02     0.5561632629E+04     0.4055130600E+03
  0.2600000000E+01     0.3522012579E+02     0.5561632273E+04     0.4054332354E+03
  0.2600000000E+01     0.3584905660E+02     0.5561631913E+04     0.4053533967E+03
  0.2600000000E+01     0.3647798742E+02     0.5561631551E+04     0.4052735684E+03
  0.2600000000E+01     0.3710691824E+02     0.5561631186E+04     0.4051937747E+03
  0.2600000000E+01     0.3773584906E+02     0.5561630820E+04     0.4051140389E+03
  0.2600000000E+01     0.3836477987E+02     0.5561630451E+04     0.4050343841E+03
  0.2600000000E+01     0.3899371069E+02     0.5561630080E+04     0.4049548324E+03
  0.2600000000E+01     0.3962264151E+02     0.5561629707E+04     0.4048754059E+03
  0.2600000000E+01     0.4025157233E+02     0.5561629333E+04     0.4047961257E+03
  0.2600000000E+01     0.4088050314E+02     0.5561628958E+04     0.4047170129E+03
  0.2600000000E+01     0.4150943396E+02     0.5561628581E+04     0.4046380878E+03
  0.2600000000E+01     0.4213836478E+02     0.5561628203E+04     0.4045593704E+03
  0.2600000000E+01     0.4276729560E+02     0.5561627824E+04     0.4044808804E+03
  0.2600000000E+01     0.4339622642E+02     0.5561627444E+04     0.4044026369E+03
